telegram_channel,post_id,post_url,filename_as_published,display_size,posted_at,forwarded_from_name,forwarded_from_url,provisional_document_class,binary_original_status,official_source_status,import_eligibility,reason
robiai33,113,https://t.me/robiai33/113,عقد استثمار13.pdf,517.7 KB,2026-08-06T18:50:49+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,114,https://t.me/robiai33/114,عقد استثمار14.pdf,259.3 KB,2026-08-06T18:50:49+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,115,https://t.me/robiai33/115,عقد استثمار16.pdf,299.3 KB,2026-08-06T18:50:49+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,116,https://t.me/robiai33/116,عقد استثمار17.pdf,258.1 KB,2026-08-06T18:50:49+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,117,https://t.me/robiai33/117,عقد استثمار18.pdf,305.7 KB,2026-08-06T18:50:49+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,118,https://t.me/robiai33/118,عقد استثمار20.pdf,242.5 KB,2026-08-06T18:50:49+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,119,https://t.me/robiai33/119,عقد استقمار21.pdf,412.8 KB,2026-08-06T18:50:49+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,120,https://t.me/robiai33/120,قرار_مجمع_الفقه_الإسلامي_بشأن_الظروف_الطارئة.pdf,9.2 MB,2026-08-06T18:54:27+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,121,https://t.me/robiai33/121,39_عقد_–_أشغال_عامة_–_مسؤولية_عقدية_التعويض_عن_تمديد_العقد_–_عدم.pdf,968.5 KB,2026-08-06T18:54:45+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,123,https://t.me/robiai33/123?single,PHOTO-2018-05-28-14-11-46.jpg,88.4 KB,2026-08-06T18:56:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,123,https://t.me/robiai33/124?single,PHOTO-2018-12-04-12-54-52.jpg,125.2 KB,2026-08-06T18:56:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,123,https://t.me/robiai33/125?single,PHOTO-2019-09-23-19-06-36.jpg,131.6 KB,2026-08-06T18:56:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,123,https://t.me/robiai33/126?single,PHOTO-2019-10-17-15-13-56.jpg,94.6 KB,2026-08-06T18:56:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,123,https://t.me/robiai33/127?single,PHOTO-2020-01-27-12-08-23.jpg,94.5 KB,2026-08-06T18:56:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,123,https://t.me/robiai33/128?single,PHOTO-2020-03-18-13-41-19.jpg,94.5 KB,2026-08-06T18:56:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,129,https://t.me/robiai33/129,القواعد_الفقهية_المتعلقة_بالقضايا.pdf,66.6 KB,2026-08-06T18:58:33+00:00,,/s/robiai33?after=129,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,130,https://t.me/robiai33/130?single,تظلم من قرار (1).pdf,224.3 KB,2026-08-06T19:00:00+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,130,https://t.me/robiai33/131?single,تظلم من قرار (2).pdf,240.3 KB,2026-08-06T19:00:00+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,130,https://t.me/robiai33/132?single,تظلم من قرار (3).pdf,165.8 KB,2026-08-06T19:00:00+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,130,https://t.me/robiai33/133?single,تظلم من قرار (4).pdf,200.6 KB,2026-08-06T19:00:00+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,130,https://t.me/robiai33/134?single,تظلم من قرار (5).pdf,195.8 KB,2026-08-06T19:00:00+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,130,https://t.me/robiai33/135?single,تظلم من قرار (6).pdf,219.5 KB,2026-08-06T19:00:00+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,130,https://t.me/robiai33/136?single,تظلم من قرار (7).pdf,265 KB,2026-08-06T19:00:00+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,137,https://t.me/robiai33/137,أعمال الوساطة بدون ترخيص (1).pdf,198 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,138,https://t.me/robiai33/138,أعمال الوساطة بدون ترخيص (2).pdf,205.5 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,139,https://t.me/robiai33/139,أعمال الوساطة بدون ترخيص (3).pdf,178.5 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,140,https://t.me/robiai33/140,أعمال الوساطة بدون ترخيص (4).pdf,202.7 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,141,https://t.me/robiai33/141,أعمال الوساطة بدون ترخيص (5).pdf,218 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,142,https://t.me/robiai33/142,أعمال الوساطة بدون ترخيص (6).pdf,199.4 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,143,https://t.me/robiai33/143,أعمال الوساطة بدون ترخيص.pdf,169.1 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,144,https://t.me/robiai33/144,التأخر في تخصيص أسهم.pdf,191.7 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,145,https://t.me/robiai33/145,التأخر_في_تخصيص_قيمة_أرباح_أوراق.pdf,186.7 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,146,https://t.me/robiai33/146,المنع من التصرف في أسهم.pdf,157.1 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,147,https://t.me/robiai33/147,بيع أسهم حقوق أولية.pdf,173 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,148,https://t.me/robiai33/148,صفقة أوراق مالية بدون إذن.pdf,174.3 KB,2026-08-06T19:00:29+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
